Date,Open,High,Low,Close,Volume
2021-01-05 12:15:00,3703.28,3707.9,3697.62,3699.08,29165012
2021-01-05 12:30:00,3699.08,3704.4,3695.67,3697.07,29183860
2021-01-05 12:45:00,3697.07,3708.86,3694.73,3708.03,31590463
2021-01-05 13:00:00,3708.03,3710.85,3704.74,3705.0,59244831
2021-01-05 13:15:00,3705.0,3710.78,3704.27,3709.42,56020134
2021-01-05 13:30:00,3709.42,3712.78,3706.4,3707.26,67154774
2021-01-05 13:45:00,3707.26,3708.13,3692.32,3702.55,75067562
2021-01-05 14:00:00,3702.55,3706.54,3696.68,3705.99,93790245
2021-01-05 14:15:00,3705.99,3706.17,3698.87,3699.33,96649756
2021-01-05 14:30:00,3699.33,3700.27,3691.8,3692.41,88340164
2021-01-05 14:45:00,3692.41,3697.34,3689.86,3697.28,130497458
2021-01-05 15:00:00,3697.28,3700.07,3693.53,3694.43,148381866
2021-01-05 15:15:00,3694.43,3709.14,3693.57,3703.76,171382297
2021-01-05 15:30:00,3703.76,3712.94,3700.35,3708.14,217073884
2021-01-05 15:45:00,3708.14,3715.3,3702.47,3711.06,221297656
2021-01-06 09:30:00,3701.02,3703.85,3694.06,3701.52,273978695
2021-01-06 09:45:00,3701.52,3712.03,3698.96,3710.75,226627983
2021-01-06 10:00:00,3710.75,3714.51,3703.42,3710.23,211046525
2021-01-06 10:15:00,3710.23,3711.92,3700.5,3701.82,173839323
2021-01-06 10:30:00,3701.82,3708.31,3695.92,3706.63,135779523
2021-01-06 10:45:00,3706.63,3720.8,3706.21,3716.65,118801666
2021-01-06 11:00:00,3716.65,3721.09,3711.24,3719.02,123618072
2021-01-06 11:15:00,3719.02,3727.25,3717.56,3723.15,84431107
2021-01-06 11:30:00,3723.15,3726.19,3710.72,3711.96,72017923
2021-01-06 11:45:00,3711.96,3717.17,3709.53,3714.97,52483858
2021-01-06 12:00:00,3714.97,3715.95,3703.88,3706.46,38471289
2021-01-06 12:15:00,3706.46,3710.49,3694.43,3700.01,31683310
2021-01-06 12:30:00,3700.01,3711.74,3699.59,3705.91,39951524
2021-01-06 12:45:00,3705.91,3728.82,3697.78,3727.92,38010527
2021-01-06 13:00:00,3727.92,3729.89,3715.24,3718.09,54716997
2021-01-06 13:15:00,3718.09,3719.89,3711.89,3715.49,63317112
2021-01-06 13:30:00,3715.49,3719.0,3714.12,3714.5,62980793
2021-01-06 13:45:00,3714.5,3718.18,3703.1,3704.52,85892156
2021-01-06 14:00:00,3704.52,3705.87,3680.75,3682.5,91474559
2021-01-06 14:15:00,3682.5,3682.51,3672.59,3678.89,92069225
2021-01-06 14:30:00,3678.89,3684.6,3674.99,3677.33,118685301
2021-01-06 14:45:00,3677.33,3677.44,3668.29,3671.49,107046419
2021-01-06 15:00:00,3671.49,3673.88,3668.42,3669.83,167106478
2021-01-06 15:15:00,3669.83,3671.66,3659.71,3661.72,124932436
2021-01-06 15:30:00,3661.72,3667.38,3658.78,3664.47,268549586
2021-01-06 15:45:00,3664.47,3675.98,3663.18,3674.3,238568498
2021-01-07 09:30:00,3671.64,3671.68,3662.2,3665.49,238446759
2021-01-07 09:45:00,3665.49,3675.08,3664.54,3673.03,222364272
2021-01-07 10:00:00,3673.03,3676.14,3669.11,3671.06,216099025
2021-01-07 10:15:00,3671.06,3674.15,3662.67,3663.24,124397764
2021-01-07 10:30:00,3663.24,3671.05,3657.76,3669.05,83691482
2021-01-07 10:45:00,3669.05,3671.74,3653.05,3653.4,83749945
2021-01-07 11:00:00,3653.4,3656.24,3649.74,3652.42,66399903
2021-01-07 11:15:00,3652.42,3659.88,3650.4,3656.98,51775565
2021-01-07 11:30:00,3656.98,3662.19,3651.75,3653.27,58939522
2021-01-07 11:45:00,3653.27,3656.62,3652.84,3654.48,39400261
2021-01-07 12:00:00,3654.48,3657.88,3650.05,3650.9,32331237
2021-01-07 12:15:00,3650.9,3658.91,3645.47,3651.65,19329907
2021-01-07 12:30:00,3651.65,3655.76,3647.56,3654.96,33099188
2021-01-07 12:45:00,3654.96,3659.15,3644.09,3645.23,35806068
2021-01-07 13:00:00,3645.23,3648.03,3630.94,3631.17,46788915
2021-01-07 13:15:00,3631.17,3639.39,3626.92,3638.6,43825941
2021-01-07 13:30:00,3638.6,3642.53,3633.03,3634.68,48355771
2021-01-07 13:45:00,3634.68,3635.82,3619.84,3623.11,61963263
2021-01-07 14:00:00,3623.11,3624.2,3619.03,3621.86,75457178
2021-01-07 14:15:00,3621.86,3628.61,3619.5,3621.3,65297748
2021-01-07 14:30:00,3621.3,3625.72,3616.79,3617.09,54369226
2021-01-07 14:45:00,3617.09,3618.46,3608.91,3612.45,97023381
2021-01-07 15:00:00,3612.45,3630.35,3611.15,3629.94,100969463
2021-01-07 15:15:00,3629.94,3640.35,3628.49,3636.45,134025932
2021-01-07 15:30:00,3636.45,3636.62,3626.18,3627.59,157291090
2021-01-07 15:45:00,3627.59,3630.26,3619.45,3625.95,178963026
2021-01-08 09:30:00,3634.94,3639.95,3628.57,3632.47,292437006
2021-01-08 09:45:00,3632.47,3643.29,3630.51,3641.52,237512679
2021-01-08 10:00:00,3641.52,3644.41,3637.94,3639.22,226864083
2021-01-08 10:15:00,3639.22,3640.27,3632.75,3636.64,163782466
2021-01-08 10:30:00,3636.64,3637.47,3632.42,3633.04,141192282
2021-01-08 10:45:00,3633.04,3644.29,3632.22,3643.31,147733886
2021-01-08 11:00:00,3643.31,3656.66,3642.86,3655.67,128352998
2021-01-08 11:15:00,3655.67,3656.62,3646.67,3648.4,107679948
2021-01-08 11:30:00,3648.4,3650.88,3639.88,3643.12,73740403
2021-01-08 11:45:00,3643.12,3645.28,3637.9,3642.3,44705449
2021-01-08 12:00:00,3642.3,3650.36,3640.18,3648.83,49660997
2021-01-08 12:15:00,3648.83,3652.5,3644.61,3649.76,33397573
2021-01-08 12:30:00,3649.76,3655.18,3647.98,3654.31,40441604
2021-01-08 12:45:00,3654.31,3662.25,3653.75,3661.34,41231701
2021-01-08 13:00:00,3661.34,3661.47,3644.49,3644.91,42970339
2021-01-08 13:15:00,3644.91,3653.57,3644.52,3650.98,60288773
2021-01-08 13:30:00,3650.98,3655.29,3647.38,3654.42,69684549
2021-01-08 13:45:00,3654.42,3660.96,3654.4,3654.76,76623150
2021-01-08 14:00:00,3654.76,3662.35,3651.41,3660.31,75160974
2021-01-08 14:15:00,3660.31,3664.99,3653.43,3654.56,71854362
2021-01-08 14:30:00,3654.56,3658.67,3647.0,3652.87,84391450
2021-01-08 14:45:00,3652.87,3653.63,3643.26,3646.85,134282119
2021-01-08 15:00:00,3646.85,3649.08,3644.88,3647.43,125353828
2021-01-08 15:15:00,3647.43,3651.54,3643.17,3648.78,134626299
2021-01-08 15:30:00,3648.78,3657.08,3644.92,3654.14,257984435
2021-01-08 15:45:00,3654.14,3655.68,3648.04,3651.32,294127708
2021-01-11 09:30:00,3659.5,3659.68,3654.08,3654.68,457362709
2021-01-11 09:45:00,3654.68,3667.86,3654.32,3662.17,390736985
2021-01-11 10:00:00,3662.17,3662.28,3644.94,3651.71,281161623
2021-01-11 10:15:00,3651.71,3663.52,3650.32,3663.31,243684457
2021-01-11 10:30:00,3663.31,3664.84,3652.74,3659.2,207200173
2021-01-11 10:45:00,3659.2,3660.52,3652.23,3658.26,176773837
2021-01-11 11:00:00,3658.26,3663.05,3656.46,3659.97,137709824
2021-01-11 11:15:00,3659.97,3667.17,3655.86,3665.82,127883999
2021-01-11 11:30:00,3665.82,3676.59,3664.21,3675.15,97813605
2021-01-11 11:45:00,3675.15,3679.1,3673.68,3676.21,89367344
2021-01-11 12:00:00,3676.21,3683.89,3674.48,3683.01,59433732
2021-01-11 12:15:00,3683.01,3688.3,3677.52,3686.19,52555786
2021-01-11 12:30:00,3686.19,3697.63,3685.58,3697.38,52885242
2021-01-11 12:45:00,3697.38,3702.6,3695.25,3695.68,68904363
2021-01-11 13:00:00,3695.68,3699.29,3691.28,3694.31,68110748
2021-01-11 13:15:00,3694.31,3694.86,3684.82,3691.48,76989135
2021-01-11 13:30:00,3691.48,3692.22,3675.62,3676.2,97488691
2021-01-11 13:45:00,3676.2,3680.0,3671.42,3673.77,104375421
2021-01-11 14:00:00,3673.77,3674.48,3666.14,3672.27,137389999
2021-01-11 14:15:00,3672.27,3684.24,3671.29,3683.58,132865620
2021-01-11 14:30:00,3683.58,3687.88,3678.3,3686.71,155205430
2021-01-11 14:45:00,3686.71,3695.01,3680.71,3693.96,128100800
2021-01-11 15:00:00,3693.96,3699.85,3692.54,3698.81,228221561
2021-01-11 15:15:00,3698.81,3708.31,3695.61,3704.57,248370457
2021-01-11 15:30:00,3704.57,3718.22,3703.45,3716.84,316663942
2021-01-11 15:45:00,3716.84,3720.16,3711.09,3711.24,330114525
2021-01-12 09:30:00,3701.57,3708.41,3700.72,3702.03,307172972
2021-01-12 09:45:00,3702.03,3704.51,3695.88,3703.67,194586451
2021-01-12 10:00:00,3703.67,3708.7,3700.07,3703.46,188122526
2021-01-12 10:15:00,3703.46,3708.39,3700.39,3703.4,189335072
2021-01-12 10:30:00,3703.4,3704.32,3697.0,3699.67,185366066
2021-01-12 10:45:00,3699.67,3704.42,3697.7,3699.16,133453573
2021-01-12 11:00:00,3699.16,3708.94,3696.87,3708.74,116224503
2021-01-12 11:15:00,3708.74,3709.74,3701.96,3702.43,99330921
2021-01-12 11:30:00,3702.43,3703.54,3690.77,3691.39,91693378
2021-01-12 11:45:00,3691.39,3695.06,3686.12,3689.55,56314412
2021-01-12 12:00:00,3689.55,3696.55,3678.99,3683.59,54483511
2021-01-12 12:15:00,3683.59,3686.78,3679.87,3684.6,40516608
2021-01-12 12:30:00,3684.6,3691.24,3678.09,3680.88,36513411
2021-01-12 12:45:00,3680.88,3692.81,3678.64,3678.68,36392058
2021-01-12 13:00:00,3678.68,3679.72,3676.08,3677.8,70546298
2021-01-12 13:15:00,3677.8,3686.56,3676.91,3685.23,62564807
2021-01-12 13:30:00,3685.23,3690.41,3683.81,3686.6,76034608
2021-01-12 13:45:00,3686.6,3690.8,3684.19,3686.87,94478111
2021-01-12 14:00:00,3686.87,3688.95,3682.08,3686.29,92821229
2021-01-12 14:15:00,3686.29,3690.2,3684.09,3688.24,107592103
2021-01-12 14:30:00,3688.24,3689.02,3680.1,3682.32,125833621
2021-01-12 14:45:00,3682.32,3691.08,3681.93,3689.87,130141055
2021-01-12 15:00:00,3689.87,3700.24,3686.1,3697.5,154917101
2021-01-12 15:15:00,3697.5,3700.74,3692.88,3694.22,231562925
2021-01-12 15:30:00,3694.22,3697.25,3690.36,3696.57,208129578
2021-01-12 15:45:00,3696.57,3706.82,3692.17,3705.97,293043659
2021-01-13 09:30:00,3691.02,3705.85,3690.17,3701.25,425996640
2021-01-13 09:45:00,3701.25,3707.95,3696.28,3700.01,322389200
2021-01-13 10:00:00,3700.01,3700.92,3686.03,3689.12,262304794
2021-01-13 10:15:00,3689.12,3693.38,3686.77,3688.91,218358038
2021-01-13 10:30:00,3688.91,3694.6,3684.43,3691.3,172961891
2021-01-13 10:45:00,3691.3,3692.92,3685.65,3691.65,163434577
2021-01-13 11:00:00,3691.65,3705.1,3691.52,3702.27,140083609
2021-01-13 11:15:00,3702.27,3702.55,3685.05,3686.48,103239396
2021-01-13 11:30:00,3686.48,3693.4,3686.3,3690.73,82175719
2021-01-13 11:45:00,3690.73,3698.87,3687.57,3695.96,75937974
2021-01-13 12:00:00,3695.96,3705.49,3693.65,3703.7,46876891
2021-01-13 12:15:00,3703.7,3704.12,3693.85,3694.96,32727056
2021-01-13 12:30:00,3694.96,3701.41,3693.07,3696.07,39007757
2021-01-13 12:45:00,3696.07,3699.85,3689.74,3696.62,45623164
2021-01-13 13:00:00,3696.62,3702.43,3693.91,3701.17,60803387
2021-01-13 13:15:00,3701.17,3707.73,3700.01,3700.79,66621327
2021-01-13 13:30:00,3700.79,3710.87,3699.3,3710.76,67024491
2021-01-13 13:45:00,3710.76,3711.98,3700.89,3704.97,97053266
2021-01-13 14:00:00,3704.97,3710.0,3703.61,3707.29,102641892
2021-01-13 14:15:00,3707.29,3707.59,3688.46,3690.17,97060727
2021-01-13 14:30:00,3690.17,3691.36,3677.27,3680.68,146499211
2021-01-13 14:45:00,3680.68,3680.99,3671.67,3677.43,148309605
2021-01-13 15:00:00,3677.43,3694.15,3677.18,3689.54,152139338
2021-01-13 15:15:00,3689.54,3689.59,3678.31,3681.42,200579118
2021-01-13 15:30:00,3681.42,3701.48,3681.16,3701.12,264951707
2021-01-13 15:45:00,3701.12,3712.96,3700.53,3711.64,336358974
2021-01-14 09:30:00,3726.1,3734.89,3722.46,3725.6,468448378
2021-01-14 09:45:00,3725.6,3726.07,3717.98,3723.89,362447590
2021-01-14 10:00:00,3723.89,3741.97,3723.05,3739.84,268216285
2021-01-14 10:15:00,3739.84,3749.49,3738.62,3746.62,210404404
2021-01-14 10:30:00,3746.62,3750.02,3743.93,3749.4,150267094
2021-01-14 10:45:00,3749.4,3750.81,3743.71,3749.4,156024368
2021-01-14 11:00:00,3749.4,3750.45,3742.08,3743.27,133920269
2021-01-14 11:15:00,3743.27,3745.19,3734.67,3736.47,131059005
2021-01-14 11:30:00,3736.47,3738.93,3729.09,3733.97,100006207
2021-01-14 11:45:00,3733.97,3741.91,3732.1,3740.49,81834347
2021-01-14 12:00:00,3740.49,3745.63,3739.36,3744.23,62704101
2021-01-14 12:15:00,3744.23,3762.43,3744.0,3761.06,47894654
2021-01-14 12:30:00,3761.06,3769.51,3760.6,3768.21,54871808
2021-01-14 12:45:00,3768.21,3769.08,3760.14,3762.72,52697408
2021-01-14 13:00:00,3762.72,3767.49,3758.32,3765.3,65247172
2021-01-14 13:15:00,3765.3,3769.05,3762.12,3765.81,75627032
2021-01-14 13:30:00,3765.81,3767.66,3755.65,3761.1,98593291
2021-01-14 13:45:00,3761.1,3767.54,3755.52,3767.08,104832903
2021-01-14 14:00:00,3767.08,3768.25,3755.55,3760.53,127820838
2021-01-14 14:15:00,3760.53,3766.45,3760.53,3762.3,108446575
2021-01-14 14:30:00,3762.3,3767.67,3758.49,3760.88,140575004
2021-01-14 14:45:00,3760.88,3761.83,3752.78,3758.69,144232177
2021-01-14 15:00:00,3758.69,3762.72,3748.88,3751.76,177559737
2021-01-14 15:15:00,3751.76,3757.39,3749.65,3752.72,260328668
2021-01-14 15:30:00,3752.72,3769.8,3750.74,3767.55,376099930
2021-01-14 15:45:00,3767.55,3776.64,3763.01,3771.54,398121286
2021-01-15 09:30:00,3771.69,3783.32,3770.17,3781.76,291005606
2021-01-15 09:45:00,3781.76,3790.45,3778.48,3789.73,212389621
2021-01-15 10:00:00,3789.73,3804.86,3786.59,3802.47,141137190
2021-01-15 10:15:00,3802.47,3811.05,3800.35,3805.97,138096987
2021-01-15 10:30:00,3805.97,3809.45,3796.87,3805.03,125096393
2021-01-15 10:45:00,3805.03,3816.19,3804.11,3814.85,97991842
2021-01-15 11:00:00,3814.85,3820.14,3814.12,3819.95,62812948
2021-01-15 11:15:00,3819.95,3824.66,3818.08,3821.21,66510237
2021-01-15 11:30:00,3821.21,3823.8,3818.44,3819.85,48802908
2021-01-15 11:45:00,3819.85,3823.11,3816.26,3819.77,33921309
2021-01-15 12:00:00,3819.77,3821.37,3812.87,3813.55,32829796
2021-01-15 12:15:00,3813.55,3817.65,3810.92,3815.22,33842239
2021-01-15 12:30:00,3815.22,3820.61,3808.79,3811.17,18161490
2021-01-15 12:45:00,3811.17,3815.06,3806.8,3810.49,29916092
2021-01-15 13:00:00,3810.49,3811.14,3803.31,3804.91,49129176
2021-01-15 13:15:00,3804.91,3821.82,3804.86,3817.81,45331990
2021-01-15 13:30:00,3817.81,3826.07,3816.99,3817.72,58206844
2021-01-15 13:45:00,3817.72,3818.36,3807.84,3811.38,60749921
2021-01-15 14:00:00,3811.38,3813.18,3806.53,3806.77,64571433
2021-01-15 14:15:00,3806.77,3815.88,3805.86,3814.37,63882851
2021-01-15 14:30:00,3814.37,3817.17,3808.04,3816.64,87061825
2021-01-15 14:45:00,3816.64,3817.69,3805.61,3806.05,82436803
2021-01-15 15:00:00,3806.05,3818.61,3804.05,3810.2,128007128
2021-01-15 15:15:00,3810.2,3812.44,3793.82,3796.22,151157881
2021-01-15 15:30:00,3796.22,3799.01,3783.37,3790.08,156998209
2021-01-15 15:45:00,3790.08,3804.63,3789.47,3804.5,242639716
2021-01-19 09:30:00,3814.41,3818.39,3808.7,3811.74,272843635
2021-01-19 09:45:00,3811.74,3817.51,3803.99,3809.54,170516693
2021-01-19 10:00:00,3809.54,3818.81,3809.2,3818.26,145570643
2021-01-19 10:15:00,3818.26,3821.35,3806.82,3808.45,102181203
2021-01-19 10:30:00,3808.45,3826.36,3806.94,3825.46,98083486
2021-01-19 10:45:00,3825.46,3826.55,3820.14,3824.04,69384923
2021-01-19 11:00:00,3824.04,3824.13,3813.84,3822.11,78212669
2021-01-19 11:15:00,3822.11,3842.07,3821.09,3838.57,54210654
2021-01-19 11:30:00,3838.57,3844.77,3835.98,3842.21,52626852
2021-01-19 11:45:00,3842.21,3852.87,3841.68,3850.09,36702022
2021-01-19 12:00:00,3850.09,3853.51,3841.62,3851.09,30258273
2021-01-19 12:15:00,3851.09,3852.8,3845.0,3845.25,27710930
2021-01-19 12:30:00,3845.25,3848.17,3841.78,3846.15,27056871
2021-01-19 12:45:00,3846.15,3854.91,3844.9,3853.46,32935649
2021-01-19 13:00:00,3853.46,3858.31,3852.5,3855.94,40083073
2021-01-19 13:15:00,3855.94,3865.51,3854.23,3863.97,38732955
2021-01-19 13:30:00,3863.97,3865.29,3851.05,3852.04,52998931
2021-01-19 13:45:00,3852.04,3856.27,3843.18,3852.81,44685399
2021-01-19 14:00:00,3852.81,3859.79,3850.72,3851.83,48197235
2021-01-19 14:15:00,3851.83,3857.96,3847.07,3855.89,67323258
2021-01-19 14:30:00,3855.89,3856.17,3849.51,3850.06,81007839
2021-01-19 14:45:00,3850.06,3855.5,3847.28,3854.35,74904383
2021-01-19 15:00:00,3854.35,3870.38,3853.54,3869.85,97222119
2021-01-19 15:15:00,3869.85,3880.55,3869.7,3878.52,134136285
2021-01-19 15:30:00,3878.52,3881.9,3873.51,3879.19,139802032
2021-01-19 15:45:00,3879.19,3889.17,3878.51,3886.06,217656754
2021-01-20 09:30:00,3886.68,3887.25,3875.94,3878.65,459052946
2021-01-20 09:45:00,3878.65,3881.7,3872.64,3876.47,261334772
2021-01-20 10:00:00,3876.47,3881.68,3875.52,3877.57,231514009
2021-01-20 10:15:00,3877.57,3878.87,3864.44,3866.14,199269557
2021-01-20 10:30:00,3866.14,3866.59,3856.29,3862.37,153510122
2021-01-20 10:45:00,3862.37,3866.1,3861.07,3865.93,138604405
2021-01-20 11:00:00,3865.93,3879.28,3863.24,3878.91,90038247
2021-01-20 11:15:00,3878.91,3885.21,3876.56,3877.01,97553596
2021-01-20 11:30:00,3877.01,3893.01,3876.08,3880.46,61997119
2021-01-20 11:45:00,3880.46,3882.5,3871.82,3875.6,64589146
2021-01-20 12:00:00,3875.6,3878.32,3867.2,3870.69,55325219
2021-01-20 12:15:00,3870.69,3879.99,3869.19,3871.15,35449283
2021-01-20 12:30:00,3871.15,3872.05,3864.17,3867.22,38858395
2021-01-20 12:45:00,3867.22,3867.57,3851.62,3856.92,44384542
2021-01-20 13:00:00,3856.92,3860.62,3845.91,3850.29,63487352
2021-01-20 13:15:00,3850.29,3856.61,3849.46,3852.52,92162353
2021-01-20 13:30:00,3852.52,3860.72,3852.46,3857.71,83706738
2021-01-20 13:45:00,3857.71,3864.46,3856.06,3860.89,81801322
2021-01-20 14:00:00,3860.89,3861.42,3846.28,3847.29,84039457
2021-01-20 14:15:00,3847.29,3853.41,3840.4,3841.55,111650397
2021-01-20 14:30:00,3841.55,3849.54,3840.12,3844.82,104564448
2021-01-20 14:45:00,3844.82,3844.91,3822.54,3823.49,154466251
2021-01-20 15:00:00,3823.49,3825.66,3820.48,3822.52,164104321
2021-01-20 15:15:00,3822.52,3834.45,3822.09,3831.05,238511389
2021-01-20 15:30:00,3831.05,3832.79,3824.09,3831.54,276144140
2021-01-20 15:45:00,3831.54,3839.8,3824.71,3838.75,309127846
2021-01-21 09:30:00,3836.79,3848.82,3835.97,3848.4,378182024
2021-01-21 09:45:00,3848.4,3851.83,3830.93,3837.2,364323902
2021-01-21 10:00:00,3837.2,3838.0,3828.7,3829.69,230010799
2021-01-21 10:15:00,3829.69,3830.71,3820.88,3823.58,195890229
2021-01-21 10:30:00,3823.58,3834.64,3823.09,3828.63,133876780
2021-01-21 10:45:00,3828.63,3828.9,3817.68,3820.99,119597761
2021-01-21 11:00:00,3820.99,3821.73,3815.76,3816.79,105932136
2021-01-21 11:15:00,3816.79,3820.75,3801.31,3803.83,100861059
2021-01-21 11:30:00,3803.83,3814.55,3800.76,3813.15,89437393
2021-01-21 11:45:00,3813.15,3821.72,3792.56,3794.03,70612363
2021-01-21 12:00:00,3794.03,3794.55,3782.76,3783.38,45505702
2021-01-21 12:15:00,3783.38,3791.18,3783.17,3790.51,31197675
2021-01-21 12:30:00,3790.51,3795.5,3787.16,3788.38,43741458
2021-01-21 12:45:00,3788.38,3807.14,3787.49,3803.41,42510595
2021-01-21 13:00:00,3803.41,3804.55,3797.83,3800.48,67489867
2021-01-21 13:15:00,3800.48,3806.25,3796.69,3803.22,72830530
2021-01-21 13:30:00,3803.22,3810.94,3800.14,3809.69,87066447
2021-01-21 13:45:00,3809.69,3810.46,3801.58,3804.62,103727750
2021-01-21 14:00:00,3804.62,3810.74,3804.11,3808.43,111521063
2021-01-21 14:15:00,3808.43,3808.97,3796.71,3800.26,108557196
2021-01-21 14:30:00,3800.26,3816.83,3797.31,3816.56,122046847
2021-01-21 14:45:00,3816.56,3822.94,3814.33,3818.03,166403592
2021-01-21 15:00:00,3818.03,3830.26,3817.57,3828.65,180877864
2021-01-21 15:15:00,3828.65,3833.58,3818.64,3820.8,170768435
2021-01-21 15:30:00,3820.8,3827.03,3814.75,3820.55,305368353
2021-01-21 15:45:00,3820.55,3823.01,3815.51,3817.28,333742676
2021-01-22 09:30:00,3803.52,3809.28,3802.22,3807.82,356575755
2021-01-22 09:45:00,3807.82,3808.64,3795.63,3797.86,306424414
2021-01-22 10:00:00,3797.86,3801.12,3791.55,3791.88,252687051
2021-01-22 10:15:00,3791.88,3797.36,3787.26,3796.77,168129925
2021-01-22 10:30:00,3796.77,3806.37,3795.42,3802.14,166041303
2021-01-22 10:45:00,3802.14,3802.73,3793.74,3794.8,151815209
2021-01-22 11:00:00,3794.8,3798.06,3791.16,3795.4,104174369
2021-01-22 11:15:00,3795.4,3799.7,3792.38,3795.03,102018001
2021-01-22 11:30:00,3795.03,3801.45,3791.43,3798.29,76772577
2021-01-22 11:45:00,3798.29,3800.28,3781.08,3782.32,52584486
2021-01-22 12:00:00,3782.32,3789.92,3766.77,3767.27,52025250
2021-01-22 12:15:00,3767.27,3785.86,3766.06,3780.36,33165406
2021-01-22 12:30:00,3780.36,3781.43,3764.76,3764.92,35975108
2021-01-22 12:45:00,3764.92,3772.54,3762.76,3770.16,50910191
2021-01-22 13:00:00,3770.16,3771.97,3765.64,3769.42,62091979
2021-01-22 13:15:00,3769.42,3772.36,3762.1,3765.61,63399071
2021-01-22 13:30:00,3765.61,3770.17,3762.3,3765.43,75944416
2021-01-22 13:45:00,3765.43,3767.5,3761.86,3762.23,85991968
2021-01-22 14:00:00,3762.23,3762.68,3753.17,3753.25,59879582
2021-01-22 14:15:00,3753.25,3762.29,3748.82,3761.63,114914980
2021-01-22 14:30:00,3761.63,3762.73,3754.08,3758.06,111095519
2021-01-22 14:45:00,3758.06,3758.56,3750.09,3755.47,111659488
2021-01-22 15:00:00,3755.47,3764.81,3755.1,3762.61,146506525
2021-01-22 15:15:00,3762.61,3783.19,3760.22,3781.71,166979430
2021-01-22 15:30:00,3781.71,3785.14,3773.14,3774.56,210714937
2021-01-22 15:45:00,3774.56,3787.28,3774.48,3787.15,359804310
2021-01-25 09:30:00,3781.34,3793.64,3777.2,3788.85,463196632
2021-01-25 09:45:00,3788.85,3789.97,3780.17,3782.49,343248873
2021-01-25 10:00:00,3782.49,3783.88,3774.94,3777.3,277476362
2021-01-25 10:15:00,3777.3,3784.17,3771.52,3779.68,186727447
2021-01-25 10:30:00,3779.68,3788.37,3776.99,3786.66,157054538
2021-01-25 10:45:00,3786.66,3787.15,3776.84,3779.13,149464763
2021-01-25 11:00:00,3779.13,3781.99,3777.66,3780.67,114225299
2021-01-25 11:15:00,3780.67,3784.92,3777.77,3782.65,103441094
2021-01-25 11:30:00,3782.65,3786.69,3780.93,3783.32,71838749
2021-01-25 11:45:00,3783.32,3788.28,3778.61,3783.51,61348259
2021-01-25 12:00:00,3783.51,3792.14,3782.48,3787.22,50693725
2021-01-25 12:15:00,3787.22,3803.86,3786.56,3802.67,48393681
2021-01-25 12:30:00,3802.67,3803.47,3789.48,3789.97,38545463
