Date,Open,High,Low,Close,Volume
2021-01-22 14:00:00,3762.23,3762.73,3748.82,3755.47,397549569
2021-01-22 15:00:00,3755.47,3787.28,3755.1,3787.15,884005202
2021-01-25 09:00:00,3781.34,3793.64,3777.2,3782.49,806445505
2021-01-25 10:00:00,3782.49,3788.37,3771.52,3779.13,770723110
2021-01-25 11:00:00,3779.13,3788.28,3777.66,3783.51,350853401
2021-01-25 12:00:00,3783.51,3803.86,3782.48,3799.23,190058730
2021-01-25 13:00:00,3799.23,3806.91,3794.25,3805.26,345889364
2021-01-25 14:00:00,3805.26,3812.35,3793.62,3794.88,599293119
2021-01-25 15:00:00,3794.88,3799.54,3775.22,3781.2,1112683859
2021-01-26 09:00:00,3773.28,3775.06,3758.91,3769.45,876918525
2021-01-26 10:00:00,3769.45,3771.75,3743.8,3745.86,1082490522
2021-01-26 11:00:00,3745.86,3753.72,3735.19,3751.83,477502198
2021-01-26 12:00:00,3751.83,3756.72,3734.85,3738.48,220533772
2021-01-26 13:00:00,3738.48,3766.53,3737.61,3762.43,398365452
2021-01-26 14:00:00,3762.43,3775.32,3745.82,3752.28,717504848
2021-01-26 15:00:00,3752.28,3757.69,3740.07,3756.9,1188115656
2021-01-27 09:00:00,3744.5,3745.8,3728.65,3733.3,542163379
2021-01-27 10:00:00,3733.3,3746.72,3724.4,3746.71,573641079
2021-01-27 11:00:00,3746.71,3769.04,3745.4,3767.82,281538439
2021-01-27 12:00:00,3767.82,3776.23,3747.08,3750.22,150893372
2021-01-27 13:00:00,3750.22,3773.4,3749.98,3770.63,255446544
2021-01-27 14:00:00,3770.63,3777.47,3760.14,3762.8,400159339
2021-01-27 15:00:00,3762.8,3765.59,3735.79,3735.88,750304260
2021-01-28 09:00:00,3736.75,3739.66,3730.55,3731.15,443553068
2021-01-28 10:00:00,3731.15,3748.91,3724.89,3727.56,452632322
2021-01-28 11:00:00,3727.56,3770.66,3723.16,3765.47,228621427
2021-01-28 12:00:00,3765.47,3781.6,3764.19,3770.23,104581357
2021-01-28 13:00:00,3770.23,3788.74,3763.95,3786.94,196397343
2021-01-28 14:00:00,3786.94,3802.62,3782.47,3794.68,326623768
2021-01-28 15:00:00,3794.68,3800.31,3779.92,3782.84,554138074
2021-01-29 09:00:00,3788.05,3791.72,3777.32,3786.04,732452492
2021-01-29 10:00:00,3786.04,3821.14,3781.19,3817.84,775832177
2021-01-29 11:00:00,3817.84,3878.83,3799.2,3874.63,349506278
2021-01-29 12:00:00,3874.63,3880.49,3864.56,3865.76,200807987
2021-01-29 13:00:00,3865.76,3881.04,3863.27,3875.8,305273534
2021-01-29 14:00:00,3875.8,3877.44,3845.27,3850.3,474046568
2021-01-29 15:00:00,3850.3,3900.24,3845.12,3894.97,1007776887
2021-02-01 09:00:00,3886.02,3887.5,3871.45,3873.98,941195608
2021-02-01 10:00:00,3873.98,3881.86,3855.24,3865.9,1134048444
2021-02-01 11:00:00,3865.9,3895.49,3861.2,3892.02,506192274
2021-02-01 12:00:00,3892.02,3909.82,3885.18,3902.08,268683889
2021-02-01 13:00:00,3902.08,3903.32,3882.38,3884.67,431047533
2021-02-01 14:00:00,3884.67,3895.57,3874.72,3891.43,628692659
2021-02-01 15:00:00,3891.43,3901.52,3885.69,3888.62,1264268936
2021-02-02 09:00:00,3896.12,3897.38,3886.14,3896.44,658721694
2021-02-02 10:00:00,3896.44,3903.83,3883.3,3899.65,730547239
2021-02-02 11:00:00,3899.65,3911.72,3888.29,3907.79,336568865
2021-02-02 12:00:00,3907.79,3921.15,3904.63,3915.53,176733520
2021-02-02 13:00:00,3915.53,3916.68,3896.87,3898.45,281032433
2021-02-02 14:00:00,3898.45,3905.15,3883.93,3903.87,474360823
2021-02-02 15:00:00,3903.87,3911.81,3900.04,3901.5,837071136
2021-02-03 09:00:00,3905.36,3910.56,3897.84,3908.38,531701954
2021-02-03 10:00:00,3908.38,3926.72,3903.07,3926.13,554694377
2021-02-03 11:00:00,3926.13,3934.27,3921.39,3923.58,300472508
2021-02-03 12:00:00,3923.58,3924.81,3900.16,3901.38,149654070
2021-02-03 13:00:00,3901.38,3941.4,3895.94,3935.46,238217209
2021-02-03 14:00:00,3935.46,3976.03,3934.44,3975.65,367110396
2021-02-03 15:00:00,3975.65,3976.64,3951.11,3960.06,676235998
2021-02-04 09:00:00,3947.26,3962.86,3947.19,3953.01,681770704
2021-02-04 10:00:00,3953.01,3957.61,3946.09,3952.96,553355505
2021-02-04 11:00:00,3952.96,3953.22,3933.31,3933.56,356348785
2021-02-04 12:00:00,3933.56,3958.15,3931.34,3941.88,173410583
2021-02-04 13:00:00,3941.88,3959.33,3936.99,3943.91,261554095
2021-02-04 14:00:00,3943.91,3967.48,3942.24,3961.9,438971452
2021-02-04 15:00:00,3961.9,3971.77,3948.37,3949.54,875581999
2021-02-05 09:00:00,3938.63,3940.78,3928.77,3933.81,609540981
2021-02-05 10:00:00,3933.81,3974.21,3931.49,3970.25,648962856
2021-02-05 11:00:00,3970.25,3994.66,3963.57,3993.05,309099483
2021-02-05 12:00:00,3993.05,4004.16,3987.37,3995.59,165618367
2021-02-05 13:00:00,3995.59,4002.62,3991.94,3995.54,260445709
2021-02-05 14:00:00,3995.54,4001.21,3976.58,3986.25,428936004
2021-02-05 15:00:00,3986.25,4004.19,3956.85,3973.77,870009333
2021-02-08 09:00:00,3971.59,3977.1,3961.44,3964.75,575053639
2021-02-08 10:00:00,3964.75,3968.14,3944.49,3949.85,569409620
2021-02-08 11:00:00,3949.85,3959.16,3936.53,3942.91,300711667
2021-02-08 12:00:00,3942.91,3955.28,3936.55,3944.86,151901630
2021-02-08 13:00:00,3944.86,3977.17,3944.2,3976.07,224973197
2021-02-08 14:00:00,3976.07,3991.7,3967.33,3991.08,377406681
2021-02-08 15:00:00,3991.08,4005.3,3987.48,3993.58,881456768
2021-02-09 09:00:00,3983.67,3985.13,3962.97,3967.17,841196627
2021-02-09 10:00:00,3967.17,3969.12,3951.97,3962.3,786938743
2021-02-09 11:00:00,3962.3,3968.04,3945.44,3961.54,459896721
2021-02-09 12:00:00,3961.54,3962.4,3941.2,3944.43,214046519
2021-02-09 13:00:00,3944.43,3951.83,3931.4,3936.84,329641898
2021-02-09 14:00:00,3936.84,3938.35,3916.86,3926.91,514621314
2021-02-09 15:00:00,3926.91,3963.04,3926.73,3961.28,1171578971
2021-02-10 09:00:00,3961.26,4021.36,3939.89,4017.13,407463589
2021-02-10 10:00:00,4017.13,4041.37,4008.49,4033.15,456214821
2021-02-10 11:00:00,4033.15,4062.54,4031.81,4062.2,216964355
2021-02-10 12:00:00,4062.2,4091.07,4059.14,4076.01,105414450
2021-02-10 13:00:00,4076.01,4098.14,4074.63,4095.98,181811927
2021-02-10 14:00:00,4095.98,4097.43,4052.02,4053.99,283709080
2021-02-10 15:00:00,4053.99,4068.29,4046.29,4051.63,494456392
2021-02-11 09:00:00,4069.6,4071.11,4055.17,4060.17,1112534218
2021-02-11 10:00:00,4060.17,4074.34,4054.34,4073.18,1198796703
2021-02-11 11:00:00,4073.18,4086.28,4067.89,4074.97,538988409
2021-02-11 12:00:00,4074.97,4081.04,4052.93,4059.24,268088929
2021-02-11 13:00:00,4059.24,4066.31,4044.86,4051.47,459189212
2021-02-11 14:00:00,4051.47,4060.07,4036.05,4055.34,755782033
2021-02-11 15:00:00,4055.34,4063.99,4040.84,4047.89,1363100895
2021-02-12 09:00:00,4055.92,4067.24,4052.19,4058.76,406359007
2021-02-12 10:00:00,4058.76,4067.2,4049.33,4062.97,424710630
2021-02-12 11:00:00,4062.97,4076.46,4052.94,4070.39,212421704
2021-02-12 12:00:00,4070.39,4088.72,4070.29,4084.77,99833834
2021-02-12 13:00:00,4084.77,4094.59,4075.05,4079.49,171053108
2021-02-12 14:00:00,4079.49,4093.55,4074.34,4087.29,299356212
2021-02-12 15:00:00,4087.29,4102.07,4085.69,4093.62,474265056
2021-02-16 09:00:00,4097.61,4109.11,4086.43,4105.09,735572196
2021-02-16 10:00:00,4105.09,4111.35,4090.36,4099.07,675501232
2021-02-16 11:00:00,4099.07,4121.34,4087.9,4116.1,321307581
2021-02-16 12:00:00,4116.1,4116.55,4087.71,4096.02,194909917
2021-02-16 13:00:00,4096.02,4103.93,4091.98,4100.76,351744939
2021-02-16 14:00:00,4100.76,4111.09,4091.34,4094.9,474560878
2021-02-16 15:00:00,4094.9,4098.85,4064.64,4073.95,910110909
2021-02-17 09:00:00,4087.73,4088.74,4074.98,4084.62,1070320741
2021-02-17 10:00:00,4084.62,4110.87,4082.85,4104.22,1023693493
2021-02-17 11:00:00,4104.22,4124.8,4095.71,4121.97,451458954
2021-02-17 12:00:00,4121.97,4126.19,4096.92,4114.81,286494659
2021-02-17 13:00:00,4114.81,4136.99,4113.86,4122.59,496788225
2021-02-17 14:00:00,4122.59,4137.89,4116.11,4132.77,732570181
2021-02-17 15:00:00,4132.77,4134.23,4107.24,4108.19,1359422190
2021-02-18 09:00:00,4104.38,4108.5,4100.01,4104.77,609825523
2021-02-18 10:00:00,4104.77,4124.19,4104.23,4120.37,714860878
2021-02-18 11:00:00,4120.37,4137.5,4116.78,4122.95,301615908
2021-02-18 12:00:00,4122.95,4129.14,4096.84,4098.31,182436993
2021-02-18 13:00:00,4098.31,4106.29,4087.41,4105.72,239725241
2021-02-18 14:00:00,4105.72,4106.36,4084.47,4097.5,419357854
2021-02-18 15:00:00,4097.5,4098.77,4079.67,4094.74,867405745
2021-02-19 09:00:00,4096.83,4103.47,4083.8,4099.76,929960929
2021-02-19 10:00:00,4099.76,4132.11,4098.86,4127.96,948050334
2021-02-19 11:00:00,4127.96,4135.23,4117.15,4133.7,368251266
2021-02-19 12:00:00,4133.7,4154.98,4129.42,4153.9,210979610
2021-02-19 13:00:00,4153.9,4201.0,4152.16,4193.69,385067979
2021-02-19 14:00:00,4193.69,4197.67,4183.6,4191.1,606067209
2021-02-19 15:00:00,4191.1,4192.02,4164.99,4178.72,1189277520
2021-02-22 09:00:00,4177.63,4189.4,4175.4,4181.6,544728262
2021-02-22 10:00:00,4181.6,4186.72,4170.24,4182.17,702131534
2021-02-22 11:00:00,4182.17,4194.68,4180.01,4185.51,332717720
2021-02-22 12:00:00,4185.51,4202.31,4157.52,4160.91,160115103
2021-02-22 13:00:00,4160.91,4170.55,4148.98,4155.02,275540986
2021-02-22 14:00:00,4155.02,4203.58,4143.04,4197.22,489179869
2021-02-22 15:00:00,4197.22,4213.76,4192.93,4211.13,849940161
2021-02-23 09:00:00,4192.55,4206.22,4190.61,4204.93,933414504
2021-02-23 10:00:00,4204.93,4210.12,4193.96,4201.93,1052395745
2021-02-23 11:00:00,4201.93,4213.03,4193.86,4206.67,399176033
2021-02-23 12:00:00,4206.67,4211.81,4193.23,4198.05,239918930
2021-02-23 13:00:00,4198.05,4200.14,4169.1,4171.36,428028016
2021-02-23 14:00:00,4171.36,4184.6,4165.39,4178.19,636479190
2021-02-23 15:00:00,4178.19,4197.71,4174.51,4189.45,1303716424
2021-02-24 09:00:00,4192.0,4202.5,4187.25,4188.01,334802921
2021-02-24 10:00:00,4188.01,4263.1,4186.73,4260.23,348882496
2021-02-24 11:00:00,4260.23,4293.77,4254.71,4288.98,167675181
2021-02-24 12:00:00,4288.98,4306.85,4276.94,4304.81,89638806
2021-02-24 13:00:00,4304.81,4320.89,4304.69,4309.5,140775180
2021-02-24 14:00:00,4309.5,4312.76,4295.46,4312.0,231987773
2021-02-24 15:00:00,4312.0,4315.22,4294.74,4308.18,436252840
2021-02-25 09:00:00,4313.98,4329.83,4313.6,4326.57,780241007
2021-02-25 10:00:00,4326.57,4331.49,4315.58,4315.65,849538325
2021-02-25 11:00:00,4315.65,4328.24,4310.84,4318.93,403674567
2021-02-25 12:00:00,4318.93,4320.04,4298.58,4309.73,207379213
2021-02-25 13:00:00,4309.73,4311.48,4285.64,4296.18,374678753
2021-02-25 14:00:00,4296.18,4324.66,4295.8,4317.64,574203613
2021-02-25 15:00:00,4317.64,4328.24,4294.79,4307.0,1149700557
2021-02-26 09:00:00,4310.76,4324.51,4310.22,4316.37,939541396
2021-02-26 10:00:00,4316.37,4317.04,4286.7,4292.97,828928200
2021-02-26 11:00:00,4292.97,4322.76,4286.24,4306.75,362825687
2021-02-26 12:00:00,4306.75,4318.77,4300.16,4307.97,207422993
2021-02-26 13:00:00,4307.97,4308.22,4281.42,4301.33,376499092
2021-02-26 14:00:00,4301.33,4311.74,4296.69,4298.9,567262816
2021-02-26 15:00:00,4298.9,4313.66,4288.11,4306.34,1012340461
2021-03-01 09:00:00,4306.2,4318.07,4305.13,4308.23,1055635565
2021-03-01 10:00:00,4308.23,4323.84,4285.62,4286.06,924037004
2021-03-01 11:00:00,4286.06,4287.8,4268.8,4272.8,423968133
2021-03-01 12:00:00,4272.8,4273.51,4254.26,4259.24,221872056
2021-03-01 13:00:00,4259.24,4292.81,4257.93,4292.2,373970962
2021-03-01 14:00:00,4292.2,4313.66,4285.52,4290.68,590245350
2021-03-01 15:00:00,4290.68,4293.99,4260.63,4267.6,1103424363
2021-03-02 09:00:00,4279.74,4294.0,4277.3,4288.75,424412559
2021-03-02 10:00:00,4288.75,4307.13,4288.39,4306.85,426496265
2021-03-02 11:00:00,4306.85,4323.35,4291.18,4294.58,216719058
2021-03-02 12:00:00,4294.58,4306.74,4281.6,4305.45,114386207
2021-03-02 13:00:00,4305.45,4314.05,4276.32,4276.89,178635216
2021-03-02 14:00:00,4276.89,4286.04,4263.35,4271.25,268821252
2021-03-02 15:00:00,4271.25,4278.31,4253.98,4278.21,659866795
2021-03-03 09:00:00,4269.75,4282.09,4267.22,4280.43,904063062
2021-03-03 10:00:00,4280.43,4301.13,4277.26,4283.92,894582750
2021-03-03 11:00:00,4283.92,4289.52,4264.66,4265.97,409068842
2021-03-03 12:00:00,4265.97,4266.34,4234.01,4248.86,235830002
2021-03-03 13:00:00,4248.86,4250.08,4232.77,4246.28,401468040
2021-03-03 14:00:00,4246.28,4248.86,4223.07,4236.97,622703856
2021-03-03 15:00:00,4236.97,4240.17,4203.77,4205.92,1128491635
2021-03-04 09:00:00,4215.41,4219.69,4205.43,4207.98,678898597
2021-03-04 10:00:00,4207.98,4215.33,4183.26,4186.31,605511716
2021-03-04 11:00:00,4186.31,4193.06,4168.09,4174.61,338408134
2021-03-04 12:00:00,4174.61,4198.06,4166.19,4195.99,153693632
2021-03-04 13:00:00,4195.99,4198.96,4170.95,4180.36,262963045
2021-03-04 14:00:00,4180.36,4183.92,4168.63,4173.19,417320981
2021-03-04 15:00:00,4173.19,4196.49,4168.94,4191.58,848056492
2021-03-05 09:00:00,4175.2,4176.23,4162.06,4163.46,593627429
2021-03-05 10:00:00,4163.46,4185.44,4161.02,4182.11,728869667
2021-03-05 11:00:00,4182.11,4209.85,4181.26,4202.8,361082313
2021-03-05 12:00:00,4202.8,4207.38,4183.53,4196.58,184561406
2021-03-05 13:00:00,4196.58,4200.72,4177.23,4197.53,293368879
2021-03-05 14:00:00,4197.53,4206.63,4190.27,4192.16,519873242
2021-03-05 15:00:00,4192.16,4201.52,4187.17,4199.92,1039740410
2021-03-08 09:00:00,4221.76,4224.76,4211.87,4220.62,621703016
2021-03-08 10:00:00,4220.62,4237.53,4219.18,4230.08,651526446
2021-03-08 11:00:00,4230.08,4239.46,4216.85,4223.19,323324283
2021-03-08 12:00:00,4223.19,4246.09,4220.1,4242.48,147114936
2021-03-08 13:00:00,4242.48,4274.19,4240.64,4269.5,254080126
2021-03-08 14:00:00,4269.5,4273.33,4257.34,4265.1,447935251
2021-03-08 15:00:00,4265.1,4269.6,4244.59,4246.38,841770017
2021-03-09 09:00:00,4274.56,4276.88,4258.75,4262.24,375809697
2021-03-09 10:00:00,4262.24,4265.23,4246.79,4252.69,431521239
2021-03-09 11:00:00,4252.69,4261.35,4234.2,4235.32,206799290
2021-03-09 12:00:00,4235.32,4236.54,4203.89,4204.85,105059151
2021-03-09 13:00:00,4204.85,4234.4,4202.98,4233.27,168486367
2021-03-09 14:00:00,4233.27,4240.46,4211.97,4212.76,267578792
2021-03-09 15:00:00,4212.76,4223.75,4199.94,4204.84,531630763
2021-03-10 09:00:00,4188.0,4191.98,4182.37,4187.11,343234553
2021-03-10 10:00:00,4187.11,4231.01,4186.19,4224.3,419894931
2021-03-10 11:00:00,4224.3,4230.81,4189.91,4190.19,194154438
2021-03-10 12:00:00,4190.19,4212.76,4187.5,4211.62,103082278
2021-03-10 13:00:00,4211.62,4221.14,4192.58,4194.58,177370280
2021-03-10 14:00:00,4194.58,4196.19,4159.96,4161.54,261641216
2021-03-10 15:00:00,4161.54,4162.43,4141.42,4144.68,534302024
2021-03-11 09:00:00,4137.04,4157.69,4134.97,4153.93,691346760
2021-03-11 10:00:00,4153.93,4167.22,4147.98,4162.57,827370893
2021-03-11 11:00:00,4162.57,4194.82,4159.92,4184.01,384617295
2021-03-11 12:00:00,4184.01,4194.07,4174.82,4180.15,244008717
2021-03-11 13:00:00,4180.15,4206.75,4178.07,4194.32,352610451
2021-03-11 14:00:00,4194.32,4198.01,4184.33,4192.38,555685590
2021-03-11 15:00:00,4192.38,4204.4,4186.89,4192.35,1147305176
2021-03-12 09:00:00,4208.46,4216.77,4201.34,4215.9,635692165
2021-03-12 10:00:00,4215.9,4238.79,4215.48,4226.56,741244974
2021-03-12 11:00:00,4226.56,4238.96,4219.59,4237.76,280739991
2021-03-12 12:00:00,4237.76,4275.05,4235.45,4272.38,166976462
2021-03-12 13:00:00,4272.38,4293.94,4271.67,4291.74,229268624
2021-03-12 14:00:00,4291.74,4303.31,4259.78,4268.8,488218077
2021-03-12 15:00:00,4268.8,4277.01,4256.22,4271.97,888918423
2021-03-15 09:00:00,4282.68,4290.34,4250.22,4258.2,935166362
2021-03-15 10:00:00,4258.2,4264.54,4251.34,4259.52,966450198
2021-03-15 11:00:00,4259.52,4267.13,4243.55,4244.28,490402361
2021-03-15 12:00:00,4244.28,4256.4,4236.93,4249.41,264672107
2021-03-15 13:00:00,4249.41,4254.35,4234.19,4249.72,435622991
2021-03-15 14:00:00,4249.72,4263.04,4247.56,4257.3,687798251
2021-03-15 15:00:00,4257.3,4268.39,4244.79,4267.42,1345766072
2021-03-16 09:00:00,4271.35,4275.08,4257.32,4258.22,876131729
2021-03-16 10:00:00,4258.22,4263.86,4245.14,4259.43,847972310
2021-03-16 11:00:00,4259.43,4295.15,4253.35,4290.36,395946862
2021-03-16 12:00:00,4290.36,4295.4,4281.27,4292.35,215303176
2021-03-16 13:00:00,4292.35,4296.28,4274.51,4284.29,310604468
2021-03-16 14:00:00,4284.29,4286.49,4261.25,4267.1,583848349
2021-03-16 15:00:00,4267.1,4282.43,4254.62,4258.36,1126242479
2021-03-17 09:00:00,4265.18,4272.24,4255.32,4264.87,551327501
2021-03-17 10:00:00,4264.87,4286.38,4257.0,4284.23,469911124
2021-03-17 11:00:00,4284.23,4299.63,4281.45,4283.68,252776669
2021-03-17 12:00:00,4283.68,4303.19,4281.72,4296.12,139398405
2021-03-17 13:00:00,4296.12,4306.22,4279.55,4298.97,242248976
2021-03-17 14:00:00,4298.97,4303.82,4253.17,4266.11,330645392
2021-03-17 15:00:00,4266.11,4267.4,4221.71,4223.34,651280265
2021-03-18 09:00:00,4234.95,4237.77,4223.23,4224.03,459979718
2021-03-18 10:00:00,4224.03,4229.72,4211.61,4216.6,525429792
2021-03-18 11:00:00,4216.6,4240.55,4213.08,4229.81,228356157
2021-03-18 12:00:00,4229.81,4249.96,4226.66,4236.9,132531424
2021-03-18 13:00:00,4236.9,4256.6,4235.93,4245.49,237548003
2021-03-18 14:00:00,4245.49,4246.88,4224.56,4235.31,384081139
2021-03-18 15:00:00,4235.31,4247.77,4234.23,4238.12,801371934
2021-03-19 09:00:00,4245.19,4255.43,4243.44,4250.06,662003931
2021-03-19 10:00:00,4250.06,4261.2,4247.26,4254.07,635553147
2021-03-19 11:00:00,4254.07,4264.03,4243.27,4258.06,290732835
2021-03-19 12:00:00,4258.06,4270.25,4254.33,4265.28,149010206
2021-03-19 13:00:00,4265.28,4283.3,4262.19,4276.89,244425479
2021-03-19 14:00:00,4276.89,4279.78,4263.99,4276.75,403618401
2021-03-19 15:00:00,4276.75,4282.09,4262.48,4263.34,755847545
2021-03-22 09:00:00,4260.74,4274.73,4258.7,4272.91,600696883
2021-03-22 10:00:00,4272.91,4298.04,4263.88,4293.61,855441020
2021-03-22 11:00:00,4293.61,4295.84,4273.15,4292.93,439417353
2021-03-22 12:00:00,4292.93,4293.72,4272.86,4281.62,224765922
2021-03-22 13:00:00,4281.62,4282.5,4252.99,4253.3,381098885
